source,target
13194139542521,21990232559659
13194139542677,21990232563806
13194139542835,13194139543884
13194139542835,21990232562809
13194139542843,17592186051871
13194139542843,21990232557596
13194139542843,26388279072272
13194139542843,28587302328942
13194139542843,30786325583430
13194139542843,37383395350470
13194139542903,15393162791409
13194139542903,15393162797781
13194139542903,17592186052948
13194139542903,19791209310082
13194139542903,21990232559659
13194139542903,24189255815615
13194139542903,26388279069173
13194139542903,26388279072272
13194139542903,30786325578027
13194139542903,30786325580282
13194139542903,30786325588422
13194139542903,37383395352088
13194139542917,13194139544187
13194139542917,15393162789356
13194139542917,21990232563479
13194139542917,21990232563972
13194139542928,19791209305802
13194139542928,21990232557685
13194139542928,26388279067076
13194139542928,26388279075887
13194139542928,28587302322713
13194139542928,28587302324468
13194139542928,28587302324529
13194139542928,30786325578118
13194139542928,30786325580399
13194139542928,30786325586851
13194139542928,35184372092017
13194139542928,37383395351816
13194139542944,28587302331271
13194139542959,19791209309821
13194139542959,28587302329082
13194139542959,37383395349499
13194139542965,15393162790976
13194139542992,15393162789178
13194139542992,15393162795813
13194139543055,15393162798254
13194139543082,15393162789356
13194139543082,15393162790025
13194139543082,15393162790196
13194139543082,17592186047163
13194139543082,17592186047321
13194139543082,21990232561386
13194139543082,21990232563479
13194139543088,19791209301779
13194139543105,19791209308118
13194139543115,15393162791055
13194139543115,21990232559659
13194139543196,15393162789356
13194139543196,15393162789525
13194139543196,15393162793934
13194139543225,17592186051480
13194139543225,26388279071554
13194139543225,30786325585990
13194139543225,35184372091851
13194139543316,19791209302340
13194139543316,26388279070846
13194139543440,26388279070147
13194139543440,37383395348730
13194139543514,17592186049799
13194139543547,37383395352088
13194139543604,15393162792851
13194139543604,19791209301007
13194139543604,21990232558893
13194139543607,21990232560181
13194139543607,21990232561531
13194139543607,24189255819075
13194139543607,28587302326573
13194139543607,30786325580599
13194139543621,32985348839723
13194139543641,17592186045413
13194139543641,19791209305802
13194139543641,19791209309667
13194139543641,21990232563812
13194139543641,24189255812716
13194139543641,24189255819764
13194139543641,26388279071809
13194139543641,26388279074970
13194139543641,30786325586835
13194139543641,35184372092939
13194139543641,35184372099038
13194139543641,37383395351730
13194139543649,30786325582392
13194139543670,15393162793934
13194139543670,17592186051480
13194139543670,24189255812627
13194139543670,28587302323624
13194139543670,28587302324468
13194139543683,26388279070832
13194139543719,24189255819865
13194139543719,26388279070147
13194139543719,26388279070846
13194139543785,24189255819815
13194139543785,26388279070147
13194139543785,26388279070846
13194139543880,21990232561531
13194139543880,28587302330608
13194139543884,19791209305841
13194139543884,19791209308118
13194139543884,21990232563823
13194139543884,21990232565211
13194139543884,28587302324468
13194139543884,28587302324802
13194139543884,28587302331603
13194139543884,35184372094594
13194139543889,19791209303940
13194139543955,15393162789356
13194139543955,17592186047163
13194139543955,19791209303940
13194139543955,21990232561265
13194139543955,21990232563479
13194139543958,15393162792064
13194139543958,15393162792958
13194139543958,15393162793934
13194139543958,15393162798411
13194139543958,15393162799347
13194139543958,19791209304705
13194139543958,19791209310408
13194139543958,21990232558893
13194139543958,21990232561386
13194139543958,24189255813021
13194139543958,24189255817587
13194139543958,24189255819317
13194139543958,26388279073169
13194139543958,26388279075393
13194139543958,28587302322867
13194139543958,30786325581075
13194139543958,30786325582767
13194139543958,30786325584361
13194139543958,32985348841536
13194139543958,32985348842665
13194139543958,35184372090265
13194139543958,35184372093350
13194139543958,35184372095151
13194139543958,35184372095561
13194139543958,35184372099504
13194139544083,26388279066927
13194139544083,28587302329524
13194139544083,37383395352091
13194139544105,26388279067058
13194139544178,26388279073672
13194139544178,37383395354119
13194139544179,15393162797132
13194139544179,35184372089462
13194139544182,15393162790196
13194139544182,15393162795288
13194139544182,21990232560745
13194139544182,21990232560877
13194139544182,24189255819815
13194139544182,30786325579846
13194139544182,32985348833564
13194139544182,32985348842070
13194139544182,37383395344616
13194139544182,37383395348452
13194139544182,37383395354152
13194139544187,15393162790025
13194139544187,17592186049437
13194139544187,37383395345539
13194139544222,21990232559659
13194139544250,26388279073672
13194139544257,21990232559659
13194139544257,30786325578027
13194139544274,15393162788923
13194139544274,15393162790196
13194139544274,15393162792851
13194139544274,17592186049308
13194139544274,19791209305340
13194139544274,26388279070846
15393162788923,21990232560776
15393162788923,26388279070147
15393162788923,28587302332688
15393162788928,21990232555764
15393162788928,26388279071809
15393162788957,24189255819865
15393162788994,15393162798254
15393162788994,21990232557693
15393162788994,24189255817133
15393162788994,26388279070846
15393162788994,35184372097995
15393162788994,37383395345004
15393162789011,35184372096832
15393162789019,32985348841792
15393162789045,26388279067058
15393162789060,21990232559659
15393162789060,26388279072860
15393162789060,26388279075393
15393162789060,30786325582912
15393162789060,30786325583430
15393162789116,19791209305377
15393162789116,21990232563317
15393162789121,15393162789356
15393162789121,15393162790025
15393162789121,15393162793222
15393162789136,35184372094784
15393162789145,15393162795813
15393162789178,15393162795813
15393162789178,17592186050342
15393162789178,19791209306158
15393162789178,21990232562554
15393162789178,26388279075289
15393162789178,30786325581887
15393162789178,37383395348570
15393162789178,37383395354422
15393162789200,24189255816047
15393162789218,28587302331852
15393162789218,30786325586734
15393162789218,35184372090120
15393162789218,37383395352273
15393162789241,15393162793576
15393162789241,26388279073393
15393162789241,30786325581075
15393162789319,15393162792064
15393162789319,35184372092017
15393162789345,19791209302340
15393162789345,19791209309948
15393162789345,21990232565037
15393162789345,24189255819865
15393162789345,26388279070531
15393162789345,30786325587391
15393162789356,15393162790025
15393162789356,17592186045208
15393162789356,17592186047163
15393162789356,19791209305553
15393162789356,24189255812529
15393162789356,24189255815622
15393162789356,37383395348730
15393162789362,35184372097083
15393162789362,37383395346298
15393162789375,15393162790196
15393162789375,19791209309927
15393162789375,21990232561265
15393162789398,19791209309107
15393162789398,35184372089359
15393162789398,35184372090120
15393162789398,37383395346370
15393162789402,15393162793934
15393162789402,19791209303940
15393162789402,30786325583430
15393162789459,35184372097122
15393162789519,15393162791414
15393162789519,15393162799345
15393162789519,17592186045428
15393162789519,19791209309552
15393162789519,24189255813021
15393162789519,30786325581529
15393162789519,32985348841532
15393162789519,35184372090265
15393162789519,37383395346370
15393162789525,17592186055188
15393162789525,26388279066716
15393162789525,26388279069781
15393162789525,28587302324736
15393162789533,17592186045902
15393162789533,21990232559659
15393162789533,21990232565037
15393162789533,30786325588189
15393162789553,19791209302340
15393162789553,19791209303126
15393162789553,26388279071554
15393162789553,28587302328444
15393162789553,30786325578118
15393162789553,37383395345004
15393162789572,15393162793934
15393162789572,24189255815615
15393162789572,35184372094594
15393162789690,24189255817587
15393162789692,17592186055188
15393162789692,26388279066716
15393162789692,28587302328444
15393162789692,30786325583430
15393162789782,30786325578027
15393162789846,19791209302997
15393162789846,28587302323895
15393162789959,15393162792958
15393162789959,15393162793364
15393162789959,15393162793576
15393162789959,15393162797956
15393162789959,15393162798988
15393162789959,17592186045428
15393162789959,17592186045902
15393162789959,17592186047105
15393162789959,17592186052948
15393162789959,19791209306952
15393162789959,19791209308592
15393162789959,19791209309821
15393162789959,21990232557231
15393162789959,21990232557515
15393162789959,21990232558939
15393162789959,21990232561767
15393162789959,21990232561874
15393162789959,21990232563617
15393162789959,21990232564309
15393162789959,21990232565214
15393162789959,21990232565992
15393162789959,24189255811945
15393162789959,24189255814062
15393162789959,24189255818708
15393162789959,26388279068286
15393162789959,26388279069173
15393162789959,26388279071809
15393162789959,26388279075503
15393162789959,28587302322713
15393162789959,28587302328611
15393162789959,30786325578027
15393162789959,30786325580071
15393162789959,30786325586835
15393162789959,30786325587193
15393162789959,32985348842070
15393162789959,32985348842829
15393162789959,32985348843177
15393162789959,35184372090719
15393162789959,35184372091015
15393162789959,35184372092829
15393162789959,35184372094512
15393162789959,35184372096420
15393162789959,35184372096876
15393162789959,37383395345731
15393162789959,37383395346475
15393162789959,37383395352463
15393162789959,37383395354420
15393162790025,17592186049437
15393162790025,17592186052721
15393162790025,19791209305553
15393162790025,21990232562692
15393162790025,24189255819865
